"Invoice Name","Total Currency","Total","Account Name","Price Book: Price Book Name","Invoice Date","Product: Product Name"
"Invoice - 00111757","USD","440.00","Land Rover Englewood","Dealerware+ Bundled Preferred","7/31/2025","Toll Management Solutions"
"Invoice - 00113342","USD","800.00","Land Rover Englewood","Dealerware+ Bundled Preferred","8/31/2025","Connected Car Solutions"
"Invoice - 00113342","USD","460.00","Land Rover Englewood","Dealerware+ Bundled Preferred","8/31/2025","Fleet Management"
"Invoice - 00113342","USD","5723.75","Land Rover Englewood","Dealerware+ Bundled Preferred","8/31/2025","Toll Charges Incurred"
"Invoice - 00113342","USD","460.00","Land Rover Englewood","Dealerware+ Bundled Preferred","8/31/2025","Toll Management Solutions"
"Invoice - 00115238","USD","800.00","Land Rover Englewood","Dealerware+ Bundled Preferred","9/30/2025","Connected Car Solutions"
"Invoice - 00115238","USD","410.00","Land Rover Englewood","Dealerware+ Bundled Preferred","9/30/2025","Fleet Management"
"Invoice - 00115238","USD","4821.60","Land Rover Englewood","Dealerware+ Bundled Preferred","9/30/2025","Toll Charges Incurred"
"Invoice - 00115238","USD","410.00","Land Rover Englewood","Dealerware+ Bundled Preferred","9/30/2025","Toll Management Solutions"
"Invoice - 00119258","USD","800.00","Land Rover Englewood","Dealerware+ Bundled Preferred","10/31/2025","Connected Car Solutions"
"Invoice - 00099480","USD","960.00","Land Rover Monmouth","Dealerware+ Bundled Preferred","1/31/2025","Connected Car Solutions"
"Invoice - 00099480","USD","500.00","Land Rover Monmouth","Dealerware+ Bundled Preferred","1/31/2025","Fleet Management"
"Invoice - 00099480","USD","2266.66","Land Rover Monmouth","Dealerware+ Bundled Preferred","1/31/2025","Toll Charges Incurred"
"Invoice - 00099480","USD","500.00","Land Rover Monmouth","Dealerware+ Bundled Preferred","1/31/2025","Toll Management Solutions"
"Invoice - 00101014","USD","960.00","Land Rover Monmouth","Dealerware+ Bundled Preferred","2/28/2025","Connected Car Solutions"
"Invoice - 00101014","USD","500.00","Land Rover Monmouth","Dealerware+ Bundled Preferred","2/28/2025","Fleet Management"
"Invoice - 00101014","USD","4475.15","Land Rover Monmouth","Dealerware+ Bundled Preferred","2/28/2025","Toll Charges Incurred"
"Invoice - 00101014","USD","520.00","Land Rover Monmouth","Dealerware+ Bundled Preferred","2/28/2025","Toll Management Solutions"
"Invoice - 00103173","USD","960.00","Land Rover Monmouth","Dealerware+ Bundled Preferred","3/31/2025","Connected Car Solutions"
"Invoice - 00103173","USD","500.00","Land Rover Monmouth","Dealerware+ Bundled Preferred","3/31/2025","Fleet Management"
"Invoice - 00103173","USD","5729.81","Land Rover Monmouth","Dealerware+ Bundled Preferred","3/31/2025","Toll Charges Incurred"
"Invoice - 00103173","USD","510.00","Land Rover Monmouth","Dealerware+ Bundled Preferred","3/31/2025","Toll Management Solutions"
"Invoice - 00104896","USD","960.00","Land Rover Monmouth","Dealerware+ Bundled Preferred","4/30/2025","Connected Car Solutions"
"Invoice - 00104896","USD","500.00","Land Rover Monmouth","Dealerware+ Bundled Preferred","4/30/2025","Fleet Management"
"Invoice - 00104896","USD","1445.94","Land Rover Monmouth","Dealerware+ Bundled Preferred","4/30/2025","Toll Charges Incurred"
"Invoice - 00104896","USD","530.00","Land Rover Monmouth","Dealerware+ Bundled Preferred","4/30/2025","Toll Management Solutions"
"Invoice - 00106925","USD","960.00","Land Rover Monmouth","Dealerware+ Bundled Preferred","5/31/2025","Connected Car Solutions"
"Invoice - 00106925","USD","500.00","Land Rover Monmouth","Dealerware+ Bundled Preferred","5/31/2025","Fleet Management"
"Invoice - 00106925","USD","4661.60","Land Rover Monmouth","Dealerware+ Bundled Preferred","5/31/2025","Toll Charges Incurred"
"Invoice - 00106925","USD","500.00","Land Rover Monmouth","Dealerware+ Bundled Preferred","5/31/2025","Toll Management Solutions"
"Invoice - 00109150","USD","960.00","Land Rover Monmouth","Dealerware+ Bundled Preferred","6/30/2025","Connected Car Solutions"
"Invoice - 00109150","USD","490.00","Land Rover Monmouth","Dealerware+ Bundled Preferred","6/30/2025","Fleet Management"
"Invoice - 00109150","USD","4651.78","Land Rover Monmouth","Dealerware+ Bundled Preferred","6/30/2025","Toll Charges Incurred"
"Invoice - 00109150","USD","490.00","Land Rover Monmouth","Dealerware+ Bundled Preferred","6/30/2025","Toll Management Solutions"
"Invoice - 00111240","USD","960.00","Land Rover Monmouth","Dealerware+ Bundled Preferred","7/31/2025","Connected Car Solutions"
"Invoice - 00111240","USD","500.00","Land Rover Monmouth","Dealerware+ Bundled Preferred","7/31/2025","Fleet Management"
"Invoice - 00111240","USD","4007.40","Land Rover Monmouth","Dealerware+ Bundled Preferred","7/31/2025","Toll Charges Incurred"
"Invoice - 00111240","USD","500.00","Land Rover Monmouth","Dealerware+ Bundled Preferred","7/31/2025","Toll Management Solutions"
"Invoice - 00113906","USD","960.00","Land Rover Monmouth","Dealerware+ Bundled Preferred","8/31/2025","Connected Car Solutions"
"Invoice - 00113906","USD","500.00","Land Rover Monmouth","Dealerware+ Bundled Preferred","8/31/2025","Fleet Management"
"Invoice - 00113906","USD","3947.04","Land Rover Monmouth","Dealerware+ Bundled Preferred","8/31/2025","Toll Charges Incurred"
"Invoice - 00113906","USD","500.00","Land Rover Monmouth","Dealerware+ Bundled Preferred","8/31/2025","Toll Management Solutions"
"Invoice - 00116267","USD","960.00","Land Rover Monmouth","Dealerware+ Bundled Preferred","9/30/2025","Connected Car Solutions"
"Invoice - 00116267","USD","500.00","Land Rover Monmouth","Dealerware+ Bundled Preferred","9/30/2025","Fleet Management"
"Invoice - 00116267","USD","3164.63","Land Rover Monmouth","Dealerware+ Bundled Preferred","9/30/2025","Toll Charges Incurred"
"Invoice - 00116267","USD","520.00","Land Rover Monmouth","Dealerware+ Bundled Preferred","9/30/2025","Toll Management Solutions"
"Invoice - 00119127","USD","960.00","Land Rover Monmouth","Dealerware+ Bundled Preferred","10/31/2025","Connected Car Solutions"
"Invoice - 00099467","USD","3460.00","Land Rover North Scottsdale","Dealerware+ Preferred","1/31/2025","Connected Car Solutions"
"Invoice - 00099467","USD","500.00","Land Rover North Scottsdale","Dealerware+ Preferred","1/31/2025","Fleet Management"
"Invoice - 00101001","USD","3460.00","Land Rover North Scottsdale","Dealerware+ Preferred","2/28/2025","Connected Car Solutions"
"Invoice - 00101001","USD","500.00","Land Rover North Scottsdale","Dealerware+ Preferred","2/28/2025","Fleet Management"
"Invoice - 00103160","USD","3460.00","Land Rover North Scottsdale","Dealerware+ Preferred","3/31/2025","Connected Car Solutions"
"Invoice - 00103160","USD","500.00","Land Rover North Scottsdale","Dealerware+ Preferred","3/31/2025","Fleet Management"
"Invoice - 00104883","USD","3460.00","Land Rover North Scottsdale","Dealerware+ Preferred","4/30/2025","Connected Car Solutions"
"Invoice - 00104883","USD","500.00","Land Rover North Scottsdale","Dealerware+ Preferred","4/30/2025","Fleet Management"
"Invoice - 00106912","USD","3460.00","Land Rover North Scottsdale","Dealerware+ Preferred","5/31/2025","Connected Car Solutions"
"Invoice - 00106912","USD","500.00","Land Rover North Scottsdale","Dealerware+ Preferred","5/31/2025","Fleet Management"
"Invoice - 00109137","USD","3460.00","Land Rover North Scottsdale","Dealerware+ Preferred","6/30/2025","Connected Car Solutions"
"Invoice - 00109137","USD","500.00","Land Rover North Scottsdale","Dealerware+ Preferred","6/30/2025","Fleet Management"
"Invoice - 00111227","USD","3460.00","Land Rover North Scottsdale","Dealerware+ Preferred","7/31/2025","Connected Car Solutions"
"Invoice - 00111227","USD","500.00","Land Rover North Scottsdale","Dealerware+ Preferred","7/31/2025","Fleet Management"
"Invoice - 00113892","USD","3460.00","Land Rover North Scottsdale","Dealerware+ Preferred","8/31/2025","Connected Car Solutions"
"Invoice - 00113892","USD","500.00","Land Rover North Scottsdale","Dealerware+ Preferred","8/31/2025","Fleet Management"
"Invoice - 00116253","USD","3460.00","Land Rover North Scottsdale","Dealerware+ Preferred","9/30/2025","Connected Car Solutions"
"Invoice - 00116253","USD","500.00","Land Rover North Scottsdale","Dealerware+ Preferred","9/30/2025","Fleet Management"
"Invoice - 00119113","USD","3460.00","Land Rover North Scottsdale","Dealerware+ Preferred","10/31/2025","Connected Car Solutions"
"Invoice - 00099468","USD","125.00","Land Rover Paramus","Dealerware+ Bundled Preferred","1/31/2025","Connected Car Services Replacement"
"Invoice - 00099468","USD","1700.00","Land Rover Paramus","Dealerware+ Bundled Preferred","1/31/2025","Connected Car Solutions"
"Invoice - 00099468","USD","500.00","Land Rover Paramus","Dealerware+ Bundled Preferred","1/31/2025","Fleet Management"
"Invoice - 00099468","USD","0.00","Land Rover Paramus","Dealerware+ Bundled Preferred","1/31/2025","Scheduler"
"Invoice - 00099468","USD","3607.74","Land Rover Paramus","Dealerware+ Bundled Preferred","1/31/2025","Toll Charges Incurred"
"Invoice - 00099468","USD","810.00","Land Rover Paramus","Dealerware+ Bundled Preferred","1/31/2025","Toll Management Solutions"
"Invoice - 00101002","USD","1700.00","Land Rover Paramus","Dealerware+ Bundled Preferred","2/28/2025","Connected Car Solutions"
"Invoice - 00101002","USD","500.00","Land Rover Paramus","Dealerware+ Bundled Preferred","2/28/2025","Fleet Management"
"Invoice - 00101002","USD","0.00","Land Rover Paramus","Dealerware+ Bundled Preferred","2/28/2025","Scheduler"
"Invoice - 00101002","USD","5203.00","Land Rover Paramus","Dealerware+ Bundled Preferred","2/28/2025","Toll Charges Incurred"
"Invoice - 00101002","USD","810.00","Land Rover Paramus","Dealerware+ Bundled Preferred","2/28/2025","Toll Management Solutions"
"Invoice - 00103161","USD","1700.00","Land Rover Paramus","Dealerware+ Bundled Preferred","3/31/2025","Connected Car Solutions"
"Invoice - 00103161","USD","500.00","Land Rover Paramus","Dealerware+ Bundled Preferred","3/31/2025","Fleet Management"
"Invoice - 00103161","USD","0.00","Land Rover Paramus","Dealerware+ Bundled Preferred","3/31/2025","Scheduler"
"Invoice - 00103161","USD","6983.18","Land Rover Paramus","Dealerware+ Bundled Preferred","3/31/2025","Toll Charges Incurred"
"Invoice - 00103161","USD","810.00","Land Rover Paramus","Dealerware+ Bundled Preferred","3/31/2025","Toll Management Solutions"
"Invoice - 00104884","USD","1700.00","Land Rover Paramus","Dealerware+ Bundled Preferred","4/30/2025","Connected Car Solutions"
"Invoice - 00104884","USD","500.00","Land Rover Paramus","Dealerware+ Bundled Preferred","4/30/2025","Fleet Management"
"Invoice - 00104884","USD","0.00","Land Rover Paramus","Dealerware+ Bundled Preferred","4/30/2025","Scheduler"
"Invoice - 00104884","USD","2916.29","Land Rover Paramus","Dealerware+ Bundled Preferred","4/30/2025","Toll Charges Incurred"
"Invoice - 00104884","USD","820.00","Land Rover Paramus","Dealerware+ Bundled Preferred","4/30/2025","Toll Management Solutions"
"Invoice - 00106913","USD","1700.00","Land Rover Paramus","Dealerware+ Bundled Preferred","5/31/2025","Connected Car Solutions"
"Invoice - 00106913","USD","500.00","Land Rover Paramus","Dealerware+ Bundled Preferred","5/31/2025","Fleet Management"
"Invoice - 00106913","USD","0.00","Land Rover Paramus","Dealerware+ Bundled Preferred","5/31/2025","Scheduler"
"Invoice - 00106913","USD","8608.85","Land Rover Paramus","Dealerware+ Bundled Preferred","5/31/2025","Toll Charges Incurred"
"Invoice - 00106913","USD","810.00","Land Rover Paramus","Dealerware+ Bundled Preferred","5/31/2025","Toll Management Solutions"
"Invoice - 00109138","USD","1700.00","Land Rover Paramus","Dealerware+ Bundled Preferred","6/30/2025","Connected Car Solutions"
"Invoice - 00109138","USD","500.00","Land Rover Paramus","Dealerware+ Bundled Preferred","6/30/2025","Fleet Management"
"Invoice - 00109138","USD","0.00","Land Rover Paramus","Dealerware+ Bundled Preferred","6/30/2025","Scheduler"
"Invoice - 00109138","USD","5775.29","Land Rover Paramus","Dealerware+ Bundled Preferred","6/30/2025","Toll Charges Incurred"
"Invoice - 00109138","USD","810.00","Land Rover Paramus","Dealerware+ Bundled Preferred","6/30/2025","Toll Management Solutions"
"Invoice - 00111228","USD","1700.00","Land Rover Paramus","Dealerware+ Bundled Preferred","7/31/2025","Connected Car Solutions"
"Invoice - 00111228","USD","500.00","Land Rover Paramus","Dealerware+ Bundled Preferred","7/31/2025","Fleet Management"
"Invoice - 00111228","USD","0.00","Land Rover Paramus","Dealerware+ Bundled Preferred","7/31/2025","Scheduler"
"Invoice - 00111228","USD","5777.61","Land Rover Paramus","Dealerware+ Bundled Preferred","7/31/2025","Toll Charges Incurred"
"Invoice - 00111228","USD","810.00","Land Rover Paramus","Dealerware+ Bundled Preferred","7/31/2025","Toll Management Solutions"
"Invoice - 00113893","USD","1700.00","Land Rover Paramus","Dealerware+ Bundled Preferred","8/31/2025","Connected Car Solutions"
"Invoice - 00113893","USD","500.00","Land Rover Paramus","Dealerware+ Bundled Preferred","8/31/2025","Fleet Management"
"Invoice - 00113893","USD","0.00","Land Rover Paramus","Dealerware+ Bundled Preferred","8/31/2025","Scheduler"
"Invoice - 00113893","USD","6075.04","Land Rover Paramus","Dealerware+ Bundled Preferred","8/31/2025","Toll Charges Incurred"
"Invoice - 00113893","USD","830.00","Land Rover Paramus","Dealerware+ Bundled Preferred","8/31/2025","Toll Management Solutions"
"Invoice - 00116254","USD","1700.00","Land Rover Paramus","Dealerware+ Bundled Preferred","9/30/2025","Connected Car Solutions"
"Invoice - 00116254","USD","500.00","Land Rover Paramus","Dealerware+ Bundled Preferred","9/30/2025","Fleet Management"
"Invoice - 00116254","USD","0.00","Land Rover Paramus","Dealerware+ Bundled Preferred","9/30/2025","Scheduler"
"Invoice - 00116254","USD","5106.94","Land Rover Paramus","Dealerware+ Bundled Preferred","9/30/2025","Toll Charges Incurred"
"Invoice - 00116254","USD","800.00","Land Rover Paramus","Dealerware+ Bundled Preferred","9/30/2025","Toll Management Solutions"
"Invoice - 00119114","USD","1700.00","Land Rover Paramus","Dealerware+ Bundled Preferred","10/31/2025","Connected Car Solutions"
"Invoice - 00099787","USD","15.00","Lexus of Austin","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","1/31/2025","CCD Harness"
"Invoice - 00099787","USD","1000.00","Lexus of Austin","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","1/31/2025","Connected Car Solutions"
"Invoice - 00099787","USD","500.00","Lexus of Austin","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","1/31/2025","Fleet Management"
"Invoice - 00099787","USD","1640.00","Lexus of Austin","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","1/31/2025","Telematics"
"Invoice - 00099787","USD","2210.16","Lexus of Austin","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","1/31/2025","Toll Charges Incurred"
"Invoice - 00099787","USD","2070.00","Lexus of Austin","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","1/31/2025","Toll Management Solutions"
"Invoice - 00101090","USD","1000.00","Lexus of Austin","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","2/28/2025","Connected Car Solutions"
"Invoice - 00101090","USD","500.00","Lexus of Austin","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","2/28/2025","Fleet Management"
"Invoice - 00101090","USD","1590.00","Lexus of Austin","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","2/28/2025","Telematics"
"Invoice - 00101090","USD","4475.47","Lexus of Austin","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","2/28/2025","Toll Charges Incurred"
"Invoice - 00101090","USD","1910.00","Lexus of Austin","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","2/28/2025","Toll Management Solutions"
"Invoice - 00102984","USD","1000.00","Lexus of Austin","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","3/31/2025","Connected Car Solutions"
"Invoice - 00102984","USD","500.00","Lexus of Austin","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","3/31/2025","Fleet Management"
"Invoice - 00102984","USD","1780.00","Lexus of Austin","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","3/31/2025","Telematics"
"Invoice - 00102984","USD","4535.70","Lexus of Austin","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","3/31/2025","Toll Charges Incurred"
"Invoice - 00102984","USD","1930.00","Lexus of Austin","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","3/31/2025","Toll Management Solutions"
"Invoice - 00105382","USD","1000.00","Lexus of Austin","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","4/30/2025","Connected Car Solutions"
"Invoice - 00105382","USD","500.00","Lexus of Austin","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","4/30/2025","Fleet Management"
"Invoice - 00105382","USD","1860.00","Lexus of Austin","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","4/30/2025","Telematics"
"Invoice - 00105382","USD","4235.77","Lexus of Austin","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","4/30/2025","Toll Charges Incurred"
"Invoice - 00105382","USD","1950.00","Lexus of Austin","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","4/30/2025","Toll Management Solutions"
"Invoice - 00106852","USD","1000.00","Lexus of Austin","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","5/31/2025","Connected Car Solutions"
"Invoice - 00106852","USD","500.00","Lexus of Austin","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","5/31/2025","Fleet Management"
"Invoice - 00106852","USD","1830.00","Lexus of Austin","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","5/31/2025","Telematics"
"Invoice - 00106852","USD","3957.25","Lexus of Austin","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","5/31/2025","Toll Charges Incurred"
"Invoice - 00106852","USD","1810.00","Lexus of Austin","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","5/31/2025","Toll Management Solutions"
"Invoice - 00108585","USD","1000.00","Lexus of Austin","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","6/30/2025","Connected Car Solutions"
"Invoice - 00108585","USD","500.00","Lexus of Austin","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","6/30/2025","Fleet Management"
"Invoice - 00108585","USD","1750.00","Lexus of Austin","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","6/30/2025","Telematics"
"Invoice - 00108585","USD","4307.26","Lexus of Austin","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","6/30/2025","Toll Charges Incurred"
"Invoice - 00108585","USD","1690.00","Lexus of Austin","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","6/30/2025","Toll Management Solutions"
"Invoice - 00110839","USD","1000.00","Lexus of Austin","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","7/31/2025","Connected Car Solutions"
"Invoice - 00110839","USD","500.00","Lexus of Austin","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","7/31/2025","Fleet Management"
"Invoice - 00110839","USD","1740.00","Lexus of Austin","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","7/31/2025","Telematics"
"Invoice - 00110839","USD","3529.65","Lexus of Austin","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","7/31/2025","Toll Charges Incurred"
"Invoice - 00110839","USD","1800.00","Lexus of Austin","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","7/31/2025","Toll Management Solutions"
"Invoice - 00113837","USD","1000.00","Lexus of Austin","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","8/31/2025","Connected Car Solutions"
"Invoice - 00113837","USD","500.00","Lexus of Austin","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","8/31/2025","Fleet Management"
"Invoice - 00113837","USD","1730.00","Lexus of Austin","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","8/31/2025","Telematics"
"Invoice - 00113837","USD","4242.21","Lexus of Austin","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","8/31/2025","Toll Charges Incurred"
"Invoice - 00113837","USD","1860.00","Lexus of Austin","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","8/31/2025","Toll Management Solutions"
"Invoice - 00115783","USD","1000.00","Lexus of Austin","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","9/30/2025","Connected Car Solutions"
"Invoice - 00115783","USD","500.00","Lexus of Austin","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","9/30/2025","Fleet Management"
"Invoice - 00115783","USD","1670.00","Lexus of Austin","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","9/30/2025","Telematics"
"Invoice - 00115783","USD","4157.74","Lexus of Austin","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","9/30/2025","Toll Charges Incurred"
"Invoice - 00115783","USD","1860.00","Lexus of Austin","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","9/30/2025","Toll Management Solutions"
"Invoice - 00118692","USD","1000.00","Lexus of Austin","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","10/31/2025","Connected Car Solutions"
"Invoice - 00102081","USD","500.00","Lexus of Chandler","Legacy Deal - Dealerware+ Toyota/Lexus","1/31/2025","Fleet Management"
"Invoice - 00102081","USD","520.00","Lexus of Chandler","Legacy Deal - Dealerware+ Toyota/Lexus","1/31/2025","Telematics"
"Invoice - 00103818","USD","500.00","Lexus of Chandler","Legacy Deal - Dealerware+ Toyota/Lexus","2/28/2025","Fleet Management"
"Invoice - 00103818","USD","410.00","Lexus of Chandler","Legacy Deal - Dealerware+ Toyota/Lexus","2/28/2025","Telematics"
"Invoice - 00105919","USD","500.00","Lexus of Chandler","Legacy Deal - Dealerware+ Toyota/Lexus","3/31/2025","Fleet Management"
"Invoice - 00105919","USD","400.00","Lexus of Chandler","Legacy Deal - Dealerware+ Toyota/Lexus","3/31/2025","Telematics"
"Invoice - 00107822","USD","500.00","Lexus of Chandler","Legacy Deal - Dealerware+ Toyota/Lexus","4/30/2025","Fleet Management"
"Invoice - 00107822","USD","430.00","Lexus of Chandler","Legacy Deal - Dealerware+ Toyota/Lexus","4/30/2025","Telematics"
"Invoice - 00109806","USD","500.00","Lexus of Chandler","Legacy Deal - Dealerware+ Toyota/Lexus","5/31/2025","Fleet Management"
"Invoice - 00109806","USD","530.00","Lexus of Chandler","Legacy Deal - Dealerware+ Toyota/Lexus","5/31/2025","Telematics"
"Invoice - 00111984","USD","500.00","Lexus of Chandler","Legacy Deal - Dealerware+ Toyota/Lexus","6/30/2025","Fleet Management"
"Invoice - 00111984","USD","550.00","Lexus of Chandler","Legacy Deal - Dealerware+ Toyota/Lexus","6/30/2025","Telematics"
"Invoice - 00114189","USD","500.00","Lexus of Chandler","Legacy Deal - Dealerware+ Toyota/Lexus","7/31/2025","Fleet Management"
"Invoice - 00114189","USD","450.00","Lexus of Chandler","Legacy Deal - Dealerware+ Toyota/Lexus","7/31/2025","Telematics"
"Invoice - 00117187","USD","500.00","Lexus of Chandler","Legacy Deal - Dealerware+ Toyota/Lexus","8/31/2025","Fleet Management"
"Invoice - 00117187","USD","430.00","Lexus of Chandler","Legacy Deal - Dealerware+ Toyota/Lexus","8/31/2025","Telematics"
"Invoice - 00120233","USD","500.00","Lexus of Chandler","Legacy Deal - Dealerware+ Toyota/Lexus","9/30/2025","Fleet Management"
"Invoice - 00120233","USD","380.00","Lexus of Chandler","Legacy Deal - Dealerware+ Toyota/Lexus","9/30/2025","Telematics"
"Invoice - 00101884","USD","500.00","Lexus of Lakeway","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","1/31/2025","Fleet Management"
"Invoice - 00101884","USD","0.00","Lexus of Lakeway","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","1/31/2025","Scheduler"
"Invoice - 00101884","USD","900.00","Lexus of Lakeway","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","1/31/2025","Telematics"
"Invoice - 00101884","USD","638.58","Lexus of Lakeway","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","1/31/2025","Toll Charges Incurred"
"Invoice - 00101884","USD","1060.00","Lexus of Lakeway","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","1/31/2025","Toll Management Solutions"
"Invoice - 00103954","USD","500.00","Lexus of Lakeway","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","2/28/2025","Fleet Management"
"Invoice - 00103954","USD","0.00","Lexus of Lakeway","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","2/28/2025","Scheduler"
"Invoice - 00103954","USD","880.00","Lexus of Lakeway","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","2/28/2025","Telematics"
"Invoice - 00103954","USD","753.77","Lexus of Lakeway","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","2/28/2025","Toll Charges Incurred"
"Invoice - 00103954","USD","1010.00","Lexus of Lakeway","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","2/28/2025","Toll Management Solutions"
"Invoice - 00105713","USD","500.00","Lexus of Lakeway","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","3/31/2025","Fleet Management"
"Invoice - 00105713","USD","0.00","Lexus of Lakeway","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","3/31/2025","Scheduler"
"Invoice - 00105713","USD","860.00","Lexus of Lakeway","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","3/31/2025","Telematics"
"Invoice - 00105713","USD","719.97","Lexus of Lakeway","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","3/31/2025","Toll Charges Incurred"
"Invoice - 00105713","USD","1000.00","Lexus of Lakeway","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","3/31/2025","Toll Management Solutions"
"Invoice - 00107622","USD","500.00","Lexus of Lakeway","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","4/30/2025","Fleet Management"
"Invoice - 00107622","USD","0.00","Lexus of Lakeway","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","4/30/2025","Scheduler"
"Invoice - 00107622","USD","990.00","Lexus of Lakeway","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","4/30/2025","Telematics"
"Invoice - 00107622","USD","900.11","Lexus of Lakeway","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","4/30/2025","Toll Charges Incurred"
"Invoice - 00107622","USD","1020.00","Lexus of Lakeway","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","4/30/2025","Toll Management Solutions"
"Invoice - 00109943","USD","500.00","Lexus of Lakeway","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","5/31/2025","Fleet Management"
"Invoice - 00109943","USD","0.00","Lexus of Lakeway","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","5/31/2025","Scheduler"
"Invoice - 00109943","USD","1040.00","Lexus of Lakeway","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","5/31/2025","Telematics"
"Invoice - 00109943","USD","489.90","Lexus of Lakeway","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","5/31/2025","Toll Charges Incurred"
"Invoice - 00109943","USD","1030.00","Lexus of Lakeway","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","5/31/2025","Toll Management Solutions"
"Invoice - 00112118","USD","500.00","Lexus of Lakeway","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","6/30/2025","Fleet Management"
"Invoice - 00112118","USD","0.00","Lexus of Lakeway","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","6/30/2025","Scheduler"
"Invoice - 00112118","USD","1070.00","Lexus of Lakeway","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","6/30/2025","Telematics"
"Invoice - 00112118","USD","709.32","Lexus of Lakeway","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","6/30/2025","Toll Charges Incurred"
"Invoice - 00112118","USD","1040.00","Lexus of Lakeway","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","6/30/2025","Toll Management Solutions"
"Invoice - 00114326","USD","500.00","Lexus of Lakeway","Legacy Deal - Dealerware+ Bundled Toyota/Lexus","7/31/2025","Fleet Management"
